1618162800000,59832.19000000,59885.55000000,59785.71000000,59836.24000000,178.27522200,1618163099999,10668255.11413443,6193,91.66897800,5485904.75238835,0
1618163100000,59836.24000000,59841.19000000,59761.00000000,59765.76000000,152.23727300,1618163399999,9104400.11661720,6006,64.86705100,3879205.03064274,0
1618163400000,59765.76000000,59822.44000000,59761.28000000,59809.43000000,88.38572100,1618163699999,5284708.82320215,4955,40.37773300,2414182.05170004,0
1618163700000,59809.43000000,59864.39000000,59766.12000000,59864.39000000,101.13874600,1618163999999,6050515.04721585,4782,53.63102800,3208347.51934111,0
1618164000000,59864.39000000,59940.00000000,59864.39000000,59870.87000000,126.79317600,1618164299999,7597150.37226121,5519,74.46106500,4461689.19527014,0
1618164300000,59870.86000000,59881.88000000,59806.54000000,59847.41000000,93.22999800,1618164599999,5580071.40616444,5630,49.08687300,2937985.71274705,0
1618164600000,59847.41000000,59886.84000000,59808.38000000,59825.04000000,79.11895600,1618164899999,4734557.01492418,4688,34.77662300,2081122.65661017,0
1618164900000,59825.03000000,59844.94000000,59800.02000000,59808.54000000,96.16534600,1618165199999,5752995.10891944,4918,39.64485500,2371693.08556832,0
1618165200000,59808.54000000,59832.41000000,59760.00000000,59760.00000000,101.74592100,1618165499999,6084021.41719031,4828,37.37345600,2234696.76611689,0
1618165500000,59760.01000000,59841.36000000,59758.63000000,59820.14000000,104.37509800,1618165799999,6241768.30533474,5121,60.17087500,3598066.64138750,0
1618165800000,59820.13000000,59948.89000000,59820.13000000,59940.03000000,179.69749700,1618166099999,10761513.91962764,5855,99.68844100,5969910.85157511,0
1618166100000,59941.88000000,59941.88000000,59813.57000000,59840.28000000,113.24358200,1618166399999,6780466.81727784,4501,63.28201100,3788776.00732738,0
1618166400000,59840.29000000,59840.29000000,59788.13000000,59824.47000000,69.16508300,1618166699999,4136708.12637095,3941,30.27044300,1810372.50522895,0
1618166700000,59824.48000000,59865.81000000,59800.00000000,59842.41000000,80.84138000,1618166999999,4836336.58850766,4055,38.71776200,2316332.06962590,0
1618167000000,59842.41000000,59867.60000000,59804.37000000,59849.95000000,58.96263400,1618167299999,3527889.23999895,3793,27.65473600,1654684.34786285,0
1618167300000,59849.95000000,59900.00000000,59800.00000000,59865.00000000,80.64904300,1618167599999,4827211.85977500,3764,40.95740600,2451397.66865177,0
1618167600000,59865.01000000,59914.60000000,59850.00000000,59914.60000000,88.41118100,1618167899999,5294197.83860902,4702,49.87025000,2986315.89799222,0
1618167900000,59914.59000000,60014.61000000,59902.05000000,60003.69000000,170.44647000,1618168199999,10221816.27149544,6768,110.72587100,6640569.66355212,0
1618168200000,60001.79000000,60020.10000000,59966.36000000,60011.50000000,134.61924500,1618168499999,8077842.52609848,4579,68.49020500,4109690.55859685,0
1618168500000,60011.50000000,60190.00000000,60008.51000000,60100.35000000,252.50226400,1618168799999,15181928.96746406,10298,150.34659600,9040497.38221947,0
1618168800000,60100.35000000,60159.02000000,59953.03000000,60009.52000000,150.76216100,1618169099999,9051889.06141199,5484,79.56845900,4777875.76958435,0
1618169100000,60009.97000000,60012.72000000,59600.00000000,59804.75000000,369.96227500,1618169399999,22120227.47626368,8924,156.15434300,9338430.25004003,0
1618169400000,59804.75000000,59809.40000000,59563.63000000,59591.04000000,243.87278000,1618169699999,14551883.98319764,6890,113.88231600,6795726.28112502,0
